symbol	ID4.CTRL.T24.A_0700761761	ID4.CTRL.T24.B_0700761771	ID4.CTRL.T24.C_0700761781	ID5.LPS.T24.A_0700761791	ID5.LPS.T24.B_0700761801	ID5.LPS.T24.C_0700761811	ID6.ConA.T24.A_0700761821	ID6.ConA.T24.B_0700761831	ID6.ConA.T24.C_0700761841	ID7.MX1.T24.A_0700761851	ID7.MX1.T24.B_0700761861	ID7.MX1.T24.C_0700761871	ID9.MX3.T24.A_0700761911	ID9.MX3.T24.B_0700761921	ID9.MX3.T24.C_0700761931	ID11.MX5.T24.A_0700761971	ID11.MX5.T24.B_0700761981	ID11.MX5.T24.C_0700761991
ACAD9	4.70043971814109	5.04439411935845	4.24792751344359	4.16992500144231	5.20945336562895	4.90689059560852	5.4594316186373	5.24792751344359	5.28540221886225	5.08746284125034	5.08746284125034	5	4.58496250072116	5.20945336562895	5.12928301694497	5	4.8073549220576	4.75488750216347
ACADL	1	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	1.58496250072116	1
ACADM	7.82017896241519	7.76155123244448	7.62935662007961	7.79441586635011	7.92481250360578	7.70043971814109	8.64385618977473	8.54303182025524	8.65463602852797	7.76155123244448	7.84549005094437	7.8073549220576	8.30833903013941	8.17990909001493	8.22881869049588	7.91288933622996	7.55458885167764	7.88264304936184
ACADS	4.64385618977472	4.16992500144231	4.85798099512757	4.16992500144231	4.58496250072116	4.58496250072116	4.52356195605701	4.85798099512757	4	4.70043971814109	5.08746284125034	4.90689059560852	4.4594316186373	3.8073549220576	4.8073549220576	4.70043971814109	4.58496250072116	4.4594316186373
ACADSB	7.04439411935845	7.49185309632967	7.17990909001493	7.52356195605701	7.63662462054365	7.31288295528436	7.15987133677839	7.11894107272351	7.23840473932508	7.14974711950468	7.17990909001493	7.18982455888002	7.19967234483636	7.16992500144231	7.38370429247405	7.4262647547021	7.01122725542325	7.3037807481771
ACADVL	6.96578428466209	7.3037807481771	6.98868468677217	7.19967234483636	7.23840473932508	7.36632221424582	7.36632221424582	7.40087943628218	7.44294349584873	6.64385618977472	7.18982455888002	7.10852445677817	6.84549005094437	6.98868468677217	6.96578428466209	7.24792751344359	7.28540221886225	6.96578428466209
ACAN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACAP1	6.04439411935845	6.16992500144231	6.08746284125034	6.58496250072116	6	6.91886323727459	6	6.18982455888002	5.7279204545632	6.02236781302845	5.83289001416474	5.90689059560852	5.93073733756289	6.3037807481771	6.18982455888002	6.37503943134692	6.24792751344359	6.22881869049588
ACAP2	9.17242750864548	9.08214904135387	9.09803208296053	8.8703647195834	8.95710204156229	8.65463602852797	8.14465824283188	8.39231742277876	8.55842071326866	9.01680828768655	8.96000193206808	8.96578428466209	9.38586240064146	9.211888294546	9.20701432017753	8.86108690599539	8.90086680798075	9.1006623390052
ACAP3	1.58496250072116	3.32192809488736	2.8073549220576	2.58496250072116	2.32192809488736	2.32192809488736	3.16992500144231	2	3	3.58496250072116	3	2	3	3.32192809488736	3	2.32192809488736	2.58496250072116	2.32192809488736
ACAT1	5.97727992349992	5.75488750216347	5.70043971814109	5.35755200461808	4.70043971814109	5.52356195605701	7.27612440527424	7.13955135239879	7.10852445677817	5.85798099512757	5.8073549220576	5.83289001416474	6	6.14974711950468	5.58496250072116	5.4262647547021	5.52356195605701	6.18982455888002
ACAT2	6.33985000288462	6.4093909361377	6.14974711950468	6.37503943134692	6.35755200461808	6.55458885167764	8.72451385311995	8.44708322620965	8.55842071326866	6.95419631038687	7.16992500144231	7.16992500144231	6.68650052718322	6.70043971814109	6.7279204545632	7.11894107272351	7.06608919045777	7.03342300153745
ACBD3	8.62935662007961	8.57364718749332	8.4093909361377	8.53138146051631	8.44708322620965	8.42206476617281	8.19475685442225	8.25738784269265	8.21916852046216	8.95128471496697	8.96000193206808	9.00281501560705	8.80413102118332	8.82336724004623	8.96866679319521	8.99717948093762	8.86727873970966	8.93957921431469
ACBD4	3.4594316186373	2.8073549220576	1.58496250072116	3	4	2.32192809488736	2	2.32192809488736	1	3	1	2.58496250072116	3	1.58496250072116	1.58496250072116	2.58496250072116	2.58496250072116	3
ACBD5	7.876516946565	7.70735913208088	7.74146698640115	7.32192809488736	7.70735913208088	7.56985560833095	7.16992500144231	7.11894107272351	7.29462074889163	7.8703647195834	7.76155123244448	7.79441586635011	7.98299357469431	7.876516946565	7.82017896241519	7.82654848729092	7.96578428466209	7.96000193206808
ACBD6	6.2667865406949	5.90689059560852	6.3037807481771	5.90689059560852	5.88264304936184	5.58496250072116	6.71424551766612	6.68650052718322	6.68650052718322	5.64385618977472	5.8073549220576	6.18982455888002	6.32192809488736	5.97727992349992	5.83289001416474	5.97727992349992	6.2667865406949	6.33985000288462
ACBD7	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ACCS	5.39231742277876	5.6724253419715	5.35755200461808	5.49185309632967	5.7279204545632	5.55458885167764	3.16992500144231	2.58496250072116	3.58496250072116	5.4262647547021	5.64385618977472	5.35755200461808	5.58496250072116	5.6724253419715	5.58496250072116	5.7279204545632	5.85798099512757	5.93073733756289
ACCSL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACD	3.90689059560852	4.39231742277876	4.24792751344359	4.58496250072116	4.52356195605701	4.39231742277876	5.35755200461808	5.7279204545632	5.6724253419715	3.70043971814109	4.8073549220576	4.52356195605701	4.08746284125034	3.16992500144231	3	4.24792751344359	4.16992500144231	3.70043971814109
ACE	3	3	3	1	2	1.58496250072116	1	2	0	3.8073549220576	4.24792751344359	4.16992500144231	4.90689059560852	4.64385618977472	4	4.32192809488736	5	4.4594316186373
ACE2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACER1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACER2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACER3	5.95419631038687	5.83289001416474	6.18982455888002	5.88264304936184	6	5.90689059560852	6.18982455888002	5.97727992349992	6.12928301694497	6.06608919045777	6.16992500144231	6.44294349584873	6.10852445677817	6.2667865406949	5.93073733756289	6.14974711950468	6.39231742277876	6.18982455888002
ACHE	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ACIN1	8.43879185257826	8.63299519714296	8.67948009950545	8.45121111183233	8.61838550225861	8.45532722030456	8.05528243550119	8.03342300153745	8.08214904135387	8.467605550083	8.37503943134693	8.45532722030456	8.53915881110803	8.61838550225861	8.5274770060604	8.39231742277876	8.34872815423108	8.43045255166553
ACLY	7.82017896241519	7.8008998999203	7.65105169117893	7.59991284218713	7.44294349584873	7.62935662007961	8.7279204545632	8.62205181945638	8.8703647195834	7.89481776330794	7.85798099512757	8.14974711950468	7.95419631038687	7.90689059560852	8.09275714091985	7.82017896241519	7.70735913208088	7.78135971352466
ACMSD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACO1	5.39231742277876	5.83289001416474	5.8073549220576	6.35755200461808	6.49185309632967	6.16992500144231	5.85798099512757	5.85798099512757	5.95419631038687	5.58496250072116	5.97727992349992	6.16992500144231	5.85798099512757	5.95419631038687	6.02236781302845	5.93073733756289	5.97727992349992	6.22881869049588
ACO2	7.14974711950468	7.49185309632967	7.31288295528436	6.95419631038687	6.70043971814109	7.01122725542325	7.7279204545632	7.51569983828404	7.59991284218713	7.02236781302845	7.10852445677817	7.12928301694497	7.08746284125034	7.22881869049588	7.14974711950468	7.21916852046216	7.17990909001493	7.15987133677839
ACOT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOT11	3	4.39231742277876	4.4594316186373	2.8073549220576	2	2.32192809488736	3.16992500144231	2	2.58496250072116	3.58496250072116	3.90689059560852	3.8073549220576	2	3.70043971814109	3	3.70043971814109	3.32192809488736	3.32192809488736
ACOT12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ACOT13	6.97727992349992	6.89481776330794	7.06608919045777	6.35755200461808	6.53915881110803	6.35755200461808	7.15987133677839	6.97727992349992	7.11894107272351	7.74146698640115	8.0389189892923	8.10852445677817	7.10852445677817	7.39231742277876	7.22881869049588	7.52356195605701	7.76818432477693	7.76155123244448
ACOT2	4	4	4.4594316186373	3.8073549220576	3.4594316186373	3.70043971814109	3.4594316186373	3.8073549220576	4.16992500144231	4.75488750216347	4.52356195605701	4.75488750216347	4.16992500144231	4.24792751344359	3.70043971814109	4.24792751344359	4.4594316186373	4.75488750216347
ACOT4	3	2.8073549220576	3.70043971814109	3.4594316186373	3.90689059560852	3.70043971814109	4.70043971814109	4.24792751344359	4.70043971814109	3.16992500144231	4.16992500144231	4.16992500144231	1.58496250072116	3.16992500144231	1.58496250072116	3.4594316186373	3.8073549220576	3.32192809488736
ACOT6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOT7	3.4594316186373	3	2.8073549220576	2.58496250072116	2.8073549220576	4.24792751344359	6.2667865406949	6.12928301694497	6.52356195605701	2.58496250072116	3.90689059560852	2	2	2.8073549220576	1	2.58496250072116	2	3.4594316186373
ACOT8	4.64385618977472	5.08746284125034	4.24792751344359	4.75488750216347	4.39231742277876	5.16992500144231	5.04439411935845	4.8073549220576	4.58496250072116	5	4.64385618977472	5.08746284125034	4.32192809488736	4.4594316186373	4.08746284125034	4.75488750216347	4.58496250072116	4.24792751344359
ACOT9	6.64385618977472	6.58496250072116	6.2667865406949	6.2667865406949	6.4262647547021	6.10852445677817	7.25738784269265	7.16992500144231	7.22881869049588	7.33091687811462	6.8073549220576	7.06608919045777	6.65821148275179	6.33985000288462	6.49185309632967	6.83289001416474	6.75488750216347	6.90689059560852
ACOX1	6.83289001416474	6.91886323727459	6.75488750216347	6.89481776330794	6.93073733756289	6.76818432477693	6.68650052718322	6.52356195605701	6.62935662007961	6.39231742277876	6.58496250072116	6.55458885167764	6.7279204545632	6.78135971352466	6.56985560833095	6.95419631038687	6.96578428466209	6.82017896241519
ACOX2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ACOX3	4.85798099512757	5.35755200461808	5.24792751344359	5.24792751344359	5.08746284125034	4.8073549220576	6.02236781302845	6.24792751344359	6	4.4594316186373	4.85798099512757	5.04439411935845	5.16992500144231	5.20945336562895	4.64385618977472	5.49185309632967	5.35755200461808	4.64385618977472
ACOXL	0	0	0	0	0	0	0	0	0	0	0	0	1	2.58496250072116	1	1.58496250072116	0	0
ACP1	8.19967234483636	8.1548181090521	8.19475685442225	8.09803208296053	8.02790599656988	7.876516946565	8.64385618977473	8.61470984411521	8.66888498426625	7.85798099512757	8.18982455888002	8.33091687811462	7.91886323727459	7.93073733756289	7.94836723158468	8.17492568250068	8.05528243550119	8.06069593168755
ACP2	6.59991284218713	6.97727992349992	6.64385618977472	7.25738784269265	7.02236781302845	7.22881869049588	6.14974711950468	6.18982455888002	5.97727992349992	6.53915881110803	6.55458885167764	6.58496250072116	7.10852445677817	7.12928301694497	7.02236781302845	7.69348695749933	7.33985000288462	7.58496250072116
ACP5	7.21916852046216	7.45121111183233	7.52356195605701	4.52356195605701	5.28540221886225	4.85798099512757	2.58496250072116	4.32192809488736	3.32192809488736	8.68299458368168	9.21431912080077	9.06069593168755	9.00281501560705	8.57742882803575	8.12928301694497	8.52356195605701	8.74483383749955	8.79116288855502
ACP6	5.04439411935845	5	5.08746284125034	4.70043971814109	4.85798099512757	5.32192809488736	4.58496250072116	4.75488750216347	4.75488750216347	4.58496250072116	4.75488750216347	4.8073549220576	5.08746284125034	4.52356195605701	5.39231742277876	5.28540221886225	5.04439411935845	4.85798099512757
ACPP	5.49185309632967	5.4262647547021	5.24792751344359	2.32192809488736	0	2.32192809488736	0	1	0	2.58496250072116	3.16992500144231	3.16992500144231	3	3.32192809488736	3.16992500144231	3.70043971814109	3.32192809488736	3.58496250072116
ACR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACRBP	1.58496250072116	1.58496250072116	1	2	0	2	0	0	0	0	1	1.58496250072116	0	1	1.58496250072116	1.58496250072116	0	0
ACRV1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSBG1	0	0	0	0	0	0	2.58496250072116	2	2.58496250072116	2	0	0	0	0	0	0	0	1
ACSBG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSF2	2.8073549220576	3	3	3.16992500144231	2	2	1	2.32192809488736	2	0	2.58496250072116	1.58496250072116	1.58496250072116	1.58496250072116	2.32192809488736	2.32192809488736	1.58496250072116	0
ACSF3	5.83289001416474	5	5.39231742277876	5.4594316186373	5.35755200461808	5.6724253419715	4.70043971814109	4.64385618977472	4.24792751344359	5.83289001416474	5.08746284125034	5.28540221886225	5.35755200461808	4.75488750216347	5.20945336562895	5.39231742277876	6.14974711950468	5.75488750216347
ACSL1	7.07681559705083	7.01122725542325	6.79441586635011	8.70043971814109	8.48381577726426	8.37503943134693	7	7.49185309632967	7.33091687811462	8.2240016741981	8.00562454919388	7.97727992349992	8.02790599656988	8.03342300153745	7.69348695749933	7.79441586635011	7.73470962022584	7.8703647195834
ACSL3	8.66177809777199	8.55842071326866	8.38801728534514	8.37503943134693	8.31741261376487	8.29001884693262	8.73809225962049	8.66888498426625	8.57742882803575	8.84235034341381	8.99435343685886	8.86108690599539	8.91587937883577	8.89178370321831	8.66533591718518	8.83605035505807	8.89178370321831	8.94836723158468
ACSL4	8.76818432477693	8.85174904141606	8.47167521439204	9.10590850857116	8.85174904141606	9.03066713624694	8.90989308377004	8.99717948093762	8.99435343685886	8.56605403817109	8.64024493622235	8.62935662007961	8.53138146051631	8.37937836707126	8.30833903013941	8.56605403817109	8.41362792902417	8.46352437327118
ACSL5	6.4757334309664	6.6724253419715	6.49185309632967	6.90689059560852	6.75488750216347	7.08746284125034	6.8073549220576	7.01122725542325	7	6.68650052718322	7.27612440527424	6.83289001416474	6.90689059560852	7.39231742277876	7.08746284125034	7.01122725542325	7.15987133677839	7.05528243550119
ACSL6	6.22881869049588	6.12928301694497	5.90689059560852	6.20945336562895	6.53915881110803	6.32192809488736	3.70043971814109	4.16992500144231	3.32192809488736	6.22881869049588	6.10852445677817	6.18982455888002	6.58496250072116	5.93073733756289	6.49185309632967	5.95419631038687	5.70043971814109	5.93073733756289
ACSM1	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1
ACSM2A	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM2B	0	1	1.58496250072116	2.58496250072116	0	0	0	0	2	1	1	0	0	2.58496250072116	0	0	0	0
ACSM3	5	4.90689059560852	5.32192809488736	5.52356195605701	5.7279204545632	5.52356195605701	3.4594316186373	3.4594316186373	4.16992500144231	5.6724253419715	5.39231742277876	5.4262647547021	4.32192809488736	4.70043971814109	4.70043971814109	5.04439411935845	5.78135971352466	5.24792751344359
ACSM4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
ACSM5	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1
ACSS1	6.79441586635011	7.4262647547021	7.5077946401987	7.08746284125034	6.78135971352466	7.08746284125034	5.39231742277876	5.35755200461808	5.35755200461808	7.2667865406949	7.28540221886225	7.36632221424582	7.33985000288462	6.97727992349992	7.39231742277876	7.43462822763672	7.25738784269265	7.2667865406949
ACSS2	3.32192809488736	4.52356195605701	4.4594316186373	3.4594316186373	3.90689059560852	4.32192809488736	3.70043971814109	3.70043971814109	4.24792751344359	4.58496250072116	3.32192809488736	4.32192809488736	3.90689059560852	3.32192809488736	3.8073549220576	4.24792751344359	4.08746284125034	4.58496250072116
ACSS3	1	1.58496250072116	2.58496250072116	0	0	1.58496250072116	0	0	2	1	2	2	1	2	1.58496250072116	2	1.58496250072116	2.58496250072116
ACTA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTA2	2.58496250072116	3.16992500144231	3.16992500144231	3.4594316186373	4	4.24792751344359	4.24792751344359	4.39231742277876	4.39231742277876	3.8073549220576	3.32192809488736	3.32192809488736	3.70043971814109	3.16992500144231	3.4594316186373	3.58496250072116	3	3
ACTB	10.6101020629997	10.590587049915	10.4189067312579	10.0195907283579	9.90237511448603	9.93221475196838	10.5048189876328	10.5333297323058	10.6339034093485	9.65642486327778	9.80413102118332	9.86418614465428	10.0265234425198	10.047123912114	10.0701209444768	9.97871045910636	9.66888498426625	9.80574387215162
ACTBL2	0	0	0	0	1	1	0	0	1	2	0	0	0	2	1.58496250072116	0	1.58496250072116	2
ACTC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTG1	11.5679560754155	11.5497846679479	11.2667865406949	11.5191447879974	11.2143191208008	11.6174674652942	12.6668897084403	12.1627060184824	12.6668897084403	11.3509391815464	11.2550285698187	11.468624042918	11.2045711442492	11.5915223465707	11.5679560754155	11.3917806060132	11.2963426846929	11.3917806060132
ACTG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL10	2	0	1	1.58496250072116	2.32192809488736	0	2.58496250072116	2.58496250072116	2.58496250072116	2.58496250072116	1.58496250072116	1	2	0	2.32192809488736	1.58496250072116	0	0
ACTL6A	6.55458885167764	6.7279204545632	6.4757334309664	6.18982455888002	6.24792751344359	6.52356195605701	7.66533591718518	7.78135971352466	7.79441586635011	6.8073549220576	6.71424551766612	6.5077946401987	6.35755200461808	6.56985560833095	6.58496250072116	6.56985560833095	6.52356195605701	6.6724253419715
ACTL6B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL7A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL7B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTN1	8.32192809488736	8.82017896241519	8.58496250072116	9.35314682549808	9.39231742277876	9.29920801838728	8.43462822763673	8.46352437327118	8.32192809488736	9.10852445677817	9.38370429247405	9.36632221424582	8.60733031374961	8.43462822763673	8.51569983828404	8.74146698640115	8.84862294042934	8.74483383749955
ACTN2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTN3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTN4	8.49585502688717	8.34872815423108	8.5352753766208	8.6582114827518	8.55842071326866	8.44294349584873	8.4797802640291	8.36632221424582	8.49185309632967	8.37937836707126	8.50382573799575	8.43462822763673	8.33985000288462	8.35314682549808	8.26209484537018	8.34429590791582	8.18982455888002	8.08746284125034
ACTR10	7.95419631038687	8.12928301694497	8.01122725542325	8.01680828768655	8.10852445677817	8.13442632022093	7.85798099512757	8.01122725542325	8.01122725542325	8.2240016741981	8.29920801838728	8.56224242422107	7.71424551766612	7.84549005094437	7.96578428466209	8.26209484537018	8.10852445677817	7.94836723158468
ACTR1A	5.83289001416474	6.04439411935845	6.22881869049588	5.95419631038687	5.93073733756289	5.4262647547021	6.22881869049588	6.02236781302845	6.04439411935845	5.70043971814109	6.16992500144231	6.35755200461808	5.70043971814109	5.97727992349992	6.10852445677817	5.83289001416474	5.88264304936184	5.8073549220576
ACTR1B	7.20945336562895	7.23840473932508	7.2667865406949	7.15987133677839	7.08746284125034	7.14974711950468	7.48381577726426	7.4594316186373	7.4757334309664	6.90689059560852	7.13955135239879	7.27612440527424	7.02236781302845	6.64385618977472	7.16992500144231	7.10852445677817	7.02236781302845	6.76818432477693
ACTR2	11.2330204264745	11.1143930548673	11.0907740546408	10.9106427304696	11.0874628412503	10.9505558970475	10.8328900141647	11.1573469353628	11.0423433797937	10.9708249013626	11.0834793273318	10.8864586957037	11.5028318040667	11.2848241002246	11.2425786894513	10.929258408637	11.0667619323869	11.1260591160707
ACTR3	10.4757334309664	10.4542992936199	10.3331553503106	10.140829770773	10.2240016741981	10.1085244567782	10.6969675262343	10.6821167649501	10.7723145739217	10.3509391815464	10.5410966153495	10.4051414631363	10.5708044377245	10.5971214287896	10.4460494067166	10.4777582664439	10.4584066132365	10.5971214287896
ACTR3B	3.70043971814109	4.24792751344359	4.16992500144231	4.39231742277876	4.24792751344359	4.16992500144231	4.8073549220576	5.12928301694497	4.75488750216347	3.70043971814109	4.39231742277876	4	3.32192809488736	4.4594316186373	3.8073549220576	3.70043971814109	4.08746284125034	3.90689059560852
ACTR3BP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTR3BP5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTR3C	0	2.58496250072116	0	1.58496250072116	0	2.32192809488736	2	2.8073549220576	2	1	0	1	1	0	1	2.58496250072116	0	1
ACTR5	4.16992500144231	4.8073549220576	4.75488750216347	4.90689059560852	4.64385618977472	4.90689059560852	5.04439411935845	4.8073549220576	4.8073549220576	4.8073549220576	4.95419631038687	4.75488750216347	4.4594316186373	4.70043971814109	4.24792751344359	5.08746284125034	4.75488750216347	4.39231742277876
ACTR6	7.56224242422107	7.49185309632967	7.54689445988764	7.17990909001493	7.4594316186373	7.23840473932508	7.24792751344359	7.467605550083	7.33091687811462	7.16992500144231	7.28540221886225	7.4178525148859	7.29462074889163	7.01122725542325	7.33985000288462	7.09803208296053	7.07681559705083	7.11894107272351
ACTR8	5.4262647547021	5.64385618977472	5.16992500144231	5.88264304936184	5.70043971814109	5.83289001416474	5.8073549220576	5.55458885167764	5.78135971352466	5.39231742277876	5.8073549220576	5.6724253419715	5.32192809488736	5.83289001416474	5.64385618977472	5.70043971814109	5.61470984411521	5.64385618977472
